date,furnace,sensor_tag,sensor_type,value,unit,is_anomaly,anomaly_score
2024-06-26,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1841.433,mm,False,0.0
2024-06-26,SAF-02,SAF-02_POWER_MW,power_mw,39.822,MW,False,0.0
2024-06-26,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.928,%,False,0.0
2024-06-26,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,39.206,t,False,0.0
2024-06-26,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,89.748,%,False,0.0
2024-06-27,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1634.983,°C,False,0.0
2024-06-27,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1818.293,mm,False,0.0
2024-06-27,SAF-01,SAF-01_POWER_MW,power_mw,36.712,MW,False,0.0
2024-06-27,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,64.171,%,False,0.0
2024-06-27,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,38.64,t,False,0.0
2024-06-27,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.052,%,False,0.0
2024-06-27,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1596.507,°C,False,0.0
2024-06-27,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1793.333,mm,False,0.0
2024-06-27,SAF-02,SAF-02_POWER_MW,power_mw,37.879,MW,False,0.0
2024-06-27,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,64.423,%,False,0.0
2024-06-27,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,38.229,t,False,0.0
2024-06-27,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.12,%,False,0.0
2024-06-28,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1635.026,°C,False,0.0
2024-06-28,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1815.073,mm,False,0.0
2024-06-28,SAF-01,SAF-01_POWER_MW,power_mw,45.089,MW,True,0.7931
2024-06-28,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,67.302,%,False,0.0
2024-06-28,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,37.078,t,False,0.0
2024-06-28,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,84.876,%,True,0.9653
2024-06-28,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1640.081,°C,False,0.0
2024-06-28,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1849.109,mm,False,0.0
2024-06-28,SAF-02,SAF-02_POWER_MW,power_mw,30.645,MW,True,0.8752
2024-06-28,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,55.47,%,True,0.7719
2024-06-28,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,35.968,t,False,0.0
2024-06-28,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,89.489,%,False,0.0
2024-06-29,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1634.005,°C,False,0.0
2024-06-29,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1896.572,mm,False,0.0
2024-06-29,SAF-01,SAF-01_POWER_MW,power_mw,38.77,MW,False,0.0
2024-06-29,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,61.659,%,False,0.0
2024-06-29,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,38.441,t,False,0.0
2024-06-29,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.041,%,False,0.0
2024-06-29,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1602.487,°C,False,0.0
2024-06-29,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1942.764,mm,False,0.0
2024-06-29,SAF-02,SAF-02_POWER_MW,power_mw,39.665,MW,False,0.0
2024-06-29,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,65.835,%,False,0.0
2024-06-29,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,42.949,t,False,0.0
2024-06-29,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.659,%,False,0.0
2024-06-30,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1607.498,°C,False,0.0
2024-06-30,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1840.566,mm,False,0.0
2024-06-30,SAF-01,SAF-01_POWER_MW,power_mw,39.716,MW,False,0.0
2024-06-30,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,63.778,%,False,0.0
2024-06-30,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,37.545,t,False,0.0
2024-06-30,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.66,%,False,0.0
2024-06-30,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1654.608,°C,False,0.0
2024-06-30,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1841.839,mm,False,0.0
2024-06-30,SAF-02,SAF-02_POWER_MW,power_mw,38.101,MW,False,0.0
2024-06-30,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,68.475,%,False,0.0
2024-06-30,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,41.304,t,False,0.0
2024-06-30,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.897,%,False,0.0
2024-07-01,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1633.435,°C,False,0.0
2024-07-01,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1856.333,mm,False,0.0
2024-07-01,SAF-01,SAF-01_POWER_MW,power_mw,36.671,MW,False,0.0
2024-07-01,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,61.663,%,False,0.0
2024-07-01,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,41.14,t,False,0.0
2024-07-01,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.284,%,False,0.0
2024-07-01,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1641.502,°C,False,0.0
2024-07-01,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1852.992,mm,False,0.0
2024-07-01,SAF-02,SAF-02_POWER_MW,power_mw,39.192,MW,False,0.0
2024-07-01,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,62.873,%,False,0.0
2024-07-01,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,40.071,t,False,0.0
2024-07-01,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.485,%,False,0.0
2024-07-02,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1578.466,°C,False,0.0
2024-07-02,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1825.183,mm,False,0.0
2024-07-02,SAF-01,SAF-01_POWER_MW,power_mw,38.246,MW,False,0.0
2024-07-02,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,64.32,%,False,0.0
2024-07-02,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,36.879,t,False,0.0
2024-07-02,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.17,%,False,0.0
2024-07-02,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1623.037,°C,False,0.0
2024-07-02,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1866.583,mm,False,0.0
2024-07-02,SAF-02,SAF-02_POWER_MW,power_mw,38.998,MW,False,0.0
2024-07-02,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,60.467,%,False,0.0
2024-07-02,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,38.696,t,False,0.0
2024-07-02,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.321,%,False,0.0
2024-07-03,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1613.536,°C,False,0.0
2024-07-03,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1811.423,mm,False,0.0
2024-07-03,SAF-01,SAF-01_POWER_MW,power_mw,40.006,MW,False,0.0
2024-07-03,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,62.328,%,False,0.0
2024-07-03,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,34.573,t,False,0.0
2024-07-03,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.79,%,False,0.0
2024-07-03,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1627.706,°C,False,0.0
2024-07-03,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1832.15,mm,False,0.0
2024-07-03,SAF-02,SAF-02_POWER_MW,power_mw,38.009,MW,False,0.0
2024-07-03,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.133,%,False,0.0
2024-07-03,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,35.785,t,False,0.0
2024-07-03,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.551,%,False,0.0
2024-07-04,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1603.647,°C,False,0.0
2024-07-04,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1842.692,mm,False,0.0
2024-07-04,SAF-01,SAF-01_POWER_MW,power_mw,39.695,MW,False,0.0
2024-07-04,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,66.012,%,False,0.0
2024-07-04,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,40.799,t,False,0.0
2024-07-04,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.271,%,False,0.0
2024-07-04,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1600.267,°C,False,0.0
2024-07-04,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1844.167,mm,False,0.0
2024-07-04,SAF-02,SAF-02_POWER_MW,power_mw,41.164,MW,False,0.0
2024-07-04,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,63.04,%,False,0.0
2024-07-04,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,37.961,t,False,0.0
2024-07-04,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.103,%,False,0.0
2024-07-05,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1614.109,°C,False,0.0
2024-07-05,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1846.952,mm,False,0.0
2024-07-05,SAF-01,SAF-01_POWER_MW,power_mw,39.028,MW,False,0.0
2024-07-05,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,61.202,%,False,0.0
2024-07-05,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,36.128,t,False,0.0
2024-07-05,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.845,%,False,0.0
2024-07-05,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1613.604,°C,False,0.0
2024-07-05,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1790.554,mm,False,0.0
2024-07-05,SAF-02,SAF-02_POWER_MW,power_mw,37.369,MW,False,0.0
2024-07-05,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,55.803,%,False,0.0
2024-07-05,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,37.174,t,False,0.0
2024-07-05,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.357,%,False,0.0
2024-07-06,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1650.253,°C,False,0.0
2024-07-06,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1857.46,mm,False,0.0
2024-07-06,SAF-01,SAF-01_POWER_MW,power_mw,37.68,MW,False,0.0
2024-07-06,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,61.158,%,False,0.0
2024-07-06,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,39.305,t,False,0.0
2024-07-06,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,89.744,%,False,0.0
2024-07-06,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1657.29,°C,False,0.0
2024-07-06,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1821.077,mm,False,0.0
2024-07-06,SAF-02,SAF-02_POWER_MW,power_mw,38.245,MW,False,0.0
2024-07-06,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,60.326,%,False,0.0
2024-07-06,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,39.799,t,False,0.0
2024-07-06,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.515,%,False,0.0
2024-07-07,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1592.512,°C,False,0.0
2024-07-07,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1873.026,mm,False,0.0
2024-07-07,SAF-01,SAF-01_POWER_MW,power_mw,39.265,MW,False,0.0
2024-07-07,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,62.34,%,False,0.0
2024-07-07,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,38.084,t,False,0.0
2024-07-07,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,89.423,%,False,0.0
2024-07-07,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1640.379,°C,False,0.0
2024-07-07,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1875.554,mm,False,0.0
2024-07-07,SAF-02,SAF-02_POWER_MW,power_mw,37.871,MW,False,0.0
2024-07-07,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.328,%,False,0.0
2024-07-07,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,36.498,t,False,0.0
2024-07-07,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,86.72,%,False,0.0
2024-07-08,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1621.177,°C,False,0.0
2024-07-08,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1802.504,mm,False,0.0
2024-07-08,SAF-01,SAF-01_POWER_MW,power_mw,40.04,MW,False,0.0
2024-07-08,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,61.9,%,False,0.0
2024-07-08,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,38.634,t,False,0.0
2024-07-08,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.306,%,False,0.0
2024-07-08,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1611.744,°C,False,0.0
2024-07-08,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1825.979,mm,False,0.0
2024-07-08,SAF-02,SAF-02_POWER_MW,power_mw,35.669,MW,False,0.0
2024-07-08,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,59.165,%,False,0.0
2024-07-08,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,39.325,t,False,0.0
2024-07-08,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.622,%,False,0.0
2024-07-09,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1616.367,°C,False,0.0
2024-07-09,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1830.495,mm,False,0.0
2024-07-09,SAF-01,SAF-01_POWER_MW,power_mw,39.867,MW,False,0.0
2024-07-09,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,63.852,%,False,0.0
2024-07-09,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,40.069,t,False,0.0
2024-07-09,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,89.302,%,False,0.0
2024-07-09,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1579.726,°C,False,0.0
2024-07-09,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1898.063,mm,False,0.0
2024-07-09,SAF-02,SAF-02_POWER_MW,power_mw,37.737,MW,False,0.0
2024-07-09,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,62.433,%,False,0.0
2024-07-09,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,35.935,t,False,0.0
2024-07-09,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.648,%,False,0.0
2024-07-10,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1636.661,°C,False,0.0
2024-07-10,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1844.179,mm,False,0.0
2024-07-10,SAF-01,SAF-01_POWER_MW,power_mw,35.934,MW,False,0.0
2024-07-10,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,60.616,%,False,0.0
2024-07-10,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,39.206,t,False,0.0
2024-07-10,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.55,%,False,0.0
2024-07-10,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1619.96,°C,False,0.0
2024-07-10,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1880.839,mm,False,0.0
2024-07-10,SAF-02,SAF-02_POWER_MW,power_mw,37.292,MW,False,0.0
2024-07-10,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,59.756,%,False,0.0
2024-07-10,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,38.156,t,False,0.0
2024-07-10,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.337,%,False,0.0
2024-07-11,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1618.984,°C,False,0.0
2024-07-11,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1879.619,mm,False,0.0
2024-07-11,SAF-01,SAF-01_POWER_MW,power_mw,37.76,MW,False,0.0
2024-07-11,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,61.911,%,False,0.0
2024-07-11,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,36.898,t,False,0.0
2024-07-11,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,89.848,%,False,0.0
2024-07-11,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1650.77,°C,False,0.0
2024-07-11,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1853.254,mm,False,0.0
2024-07-11,SAF-02,SAF-02_POWER_MW,power_mw,37.012,MW,False,0.0
2024-07-11,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,62.654,%,False,0.0
2024-07-11,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,35.549,t,False,0.0
2024-07-11,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.003,%,False,0.0
2024-07-12,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1642.203,°C,False,0.0
2024-07-12,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1856.267,mm,False,0.0
2024-07-12,SAF-01,SAF-01_POWER_MW,power_mw,38.488,MW,False,0.0
2024-07-12,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,64.307,%,False,0.0
2024-07-12,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,41.725,t,False,0.0
2024-07-12,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.396,%,False,0.0
2024-07-12,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1612.117,°C,False,0.0
2024-07-12,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1840.337,mm,False,0.0
2024-07-12,SAF-02,SAF-02_POWER_MW,power_mw,37.471,MW,False,0.0
2024-07-12,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.762,%,False,0.0
2024-07-12,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,36.347,t,False,0.0
2024-07-12,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,89.283,%,False,0.0
2024-07-13,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1614.821,°C,False,0.0
2024-07-13,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1823.51,mm,False,0.0
2024-07-13,SAF-01,SAF-01_POWER_MW,power_mw,37.76,MW,False,0.0
2024-07-13,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,57.517,%,False,0.0
2024-07-13,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,37.761,t,False,0.0
2024-07-13,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.458,%,False,0.0
2024-07-13,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1607.96,°C,False,0.0
2024-07-13,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1831.295,mm,False,0.0
2024-07-13,SAF-02,SAF-02_POWER_MW,power_mw,39.928,MW,False,0.0
2024-07-13,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,58.61,%,False,0.0
2024-07-13,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,36.501,t,False,0.0
2024-07-13,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.252,%,False,0.0
2024-07-14,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1647.693,°C,False,0.0
2024-07-14,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1903.525,mm,False,0.0
2024-07-14,SAF-01,SAF-01_POWER_MW,power_mw,37.318,MW,False,0.0
2024-07-14,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,58.072,%,False,0.0
2024-07-14,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,35.584,t,False,0.0
2024-07-14,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.435,%,False,0.0
2024-07-14,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1635.035,°C,False,0.0
2024-07-14,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1872.925,mm,False,0.0
2024-07-14,SAF-02,SAF-02_POWER_MW,power_mw,37.048,MW,False,0.0
2024-07-14,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,63.725,%,False,0.0
2024-07-14,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,38.696,t,False,0.0
2024-07-14,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.055,%,False,0.0
2024-07-15,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1622.783,°C,False,0.0
2024-07-15,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1840.035,mm,False,0.0
2024-07-15,SAF-01,SAF-01_POWER_MW,power_mw,39.855,MW,False,0.0
2024-07-15,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,56.116,%,False,0.0
2024-07-15,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,40.406,t,False,0.0
2024-07-15,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.1,%,False,0.0
2024-07-15,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1673.789,°C,False,0.0
2024-07-15,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1837.541,mm,False,0.0
2024-07-15,SAF-02,SAF-02_POWER_MW,power_mw,36.939,MW,False,0.0
2024-07-15,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,62.169,%,False,0.0
2024-07-15,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,39.057,t,False,0.0
2024-07-15,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.09,%,False,0.0
2024-07-16,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1605.775,°C,False,0.0
2024-07-16,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1868.57,mm,False,0.0
2024-07-16,SAF-01,SAF-01_POWER_MW,power_mw,35.075,MW,False,0.0
2024-07-16,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,59.997,%,False,0.0
2024-07-16,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,38.904,t,False,0.0
2024-07-16,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.659,%,False,0.0
2024-07-16,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1625.525,°C,False,0.0
2024-07-16,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1874.925,mm,False,0.0
2024-07-16,SAF-02,SAF-02_POWER_MW,power_mw,37.999,MW,False,0.0
2024-07-16,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,60.23,%,False,0.0
2024-07-16,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,37.692,t,False,0.0
2024-07-16,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.676,%,False,0.0
2024-07-17,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1612.111,°C,False,0.0
2024-07-17,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1839.408,mm,False,0.0
2024-07-17,SAF-01,SAF-01_POWER_MW,power_mw,38.637,MW,False,0.0
2024-07-17,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,62.859,%,False,0.0
2024-07-17,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,39.012,t,False,0.0
2024-07-17,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,86.878,%,False,0.0
2024-07-17,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1637.507,°C,False,0.0
2024-07-17,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1808.576,mm,False,0.0
2024-07-17,SAF-02,SAF-02_POWER_MW,power_mw,38.695,MW,False,0.0
2024-07-17,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,60.699,%,False,0.0
2024-07-17,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,38.882,t,False,0.0
2024-07-17,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.832,%,False,0.0
2024-07-18,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1624.1,°C,False,0.0
2024-07-18,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1849.784,mm,False,0.0
2024-07-18,SAF-01,SAF-01_POWER_MW,power_mw,36.735,MW,False,0.0
2024-07-18,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,64.554,%,False,0.0
2024-07-18,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,38.077,t,False,0.0
2024-07-18,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.766,%,False,0.0
2024-07-18,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1603.643,°C,False,0.0
2024-07-18,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1857.556,mm,False,0.0
2024-07-18,SAF-02,SAF-02_POWER_MW,power_mw,38.45,MW,False,0.0
2024-07-18,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,59.424,%,False,0.0
2024-07-18,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,39.814,t,False,0.0
2024-07-18,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.917,%,False,0.0
